OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5203	574431	Slavětín nad Metují	1	1	814	80	Jaroslav Černý, nezávislý kandidát	Jaroslav Černý, NK	NK	1	080	42	33.07	0
5203	574431	Slavětín nad Metují	1	2	809	80	Petr Tláskal, nezávislý kandidát	Petr Tláskal, NK	NK	1	080	63	49.6	1
5203	574431	Slavětín nad Metují	1	3	803	80	Žaneta Hovorková, nezávislý kandidát	Žaneta Hovorková, NK	NK	1	080	50	39.37	0
5203	574431	Slavětín nad Metují	1	4	815	80	Milan Slánský, nezávislý kandidát	Milan Slánský, NK	NK	1	080	22	17.32	0
5203	574431	Slavětín nad Metují	1	5	806	80	Pavel Dašek, nezávislý kandidát	Pavel Dašek, NK	NK	1	080	59	46.45	0
5203	574431	Slavětín nad Metují	1	6	802	80	Monika Lachmanová, nezávislý kandidát	Monika Lachmanová, NK	NK	1	080	35	27.55	0
5203	574431	Slavětín nad Metují	1	7	812	80	Ing. Jan Slánský, nezávislý kandidát	Ing. Jan Slánský, NK	NK	1	080	64	50.39	1
5203	574431	Slavětín nad Metují	1	8	808	80	Pavel Jakl, nezávislý kandidát	Pavel Jakl, NK	NK	1	080	60	47.24	0
5203	574431	Slavětín nad Metují	1	9	810	80	Soňa Mňuková, nezávislý kandidát	Soňa Mňuková, NK	NK	1	080	21	16.53	0
5203	574431	Slavětín nad Metují	1	10	811	80	Eva Nováková, nezávislý kandidát	Eva Nováková, NK	NK	1	080	80	62.99	1
5203	574431	Slavětín nad Metují	1	11	804	80	Ing. Vladimír Tláskal, nezávislý kandidát	Ing. Vladimír Tláskal, NK	NK	1	080	85	66.92	1
5203	574431	Slavětín nad Metují	1	12	807	80	Pavel Slánský, nezávislý kandidát	Pavel Slánský, NK	NK	1	080	66	51.96	1
5203	574431	Slavětín nad Metují	1	13	805	80	MUDr. Růžena Potočková, nezávislý kandidát	MUDr. Růžena Potočková, NK	NK	1	080	102	80.31	1
5203	574431	Slavětín nad Metují	1	14	801	80	MVDr. Miroslav Věříš, nezávislý kandidát	MVDr. Miroslav Věříš, NK	NK	1	080	111	87.4	1
5203	574431	Slavětín nad Metují	1	15	813	80	Jarmila Faltová, nezávislý kandidát	Jarmila Faltová, NK	NK	1	080	29	22.83	0
