OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3204	566691	Vlčí	1	1	806	80	Bc. Jan Jelínek	Jan Jelínek	NK	1	080			
3204	566691	Vlčí	1	2	809	80	Adéla Půčková	Adéla Půčková	NK	1	080			
3204	566691	Vlčí	1	3	801	80	Bc. Jan Špiroch	Jan Špiroch	NK	1	080			
3204	566691	Vlčí	1	4	808	80	Dominika Caltová	Dominika Caltová	NK	1	080			
3204	566691	Vlčí	1	5	810	80	Bc. Ondřej Duchek	Ondřej Duchek	NK	1	080			
3204	566691	Vlčí	1	6	805	80	Petr Červený	Petr Červený	NK	1	080			
3204	566691	Vlčí	1	7	804	80	Hana Levorová	Hana Levorová	NK	1	080			
3204	566691	Vlčí	1	8	803	80	Michal Duchek	Michal Duchek	NK	1	080			
3204	566691	Vlčí	1	9	807	80	Štefan Bariak	Štefan Bariak	NK	1	080			
3204	566691	Vlčí	1	10	802	80	Mgr. Romana Svobodová	Romana Svobodová	NK	1	080			
