OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3101	536059	Břehov	1	1	807	80	BC. VÁCLAV RUSO	VÁCLAV RUSO	NK	1	080			
3101	536059	Břehov	1	2	811	80	PETRA VIKTOROVÁ	PETRA VIKTOROVÁ	NK	1	080			
3101	536059	Břehov	1	3	805	80	ALEŠ MAREK	ALEŠ MAREK	NK	1	080			
3101	536059	Břehov	1	4	808	80	ING. JINDŘIŠKA KONOPOVÁ SOUKUPOVÁ	JINDŘIŠKA KONOPOVÁ SOUKUPOVÁ	NK	1	080			
3101	536059	Břehov	1	5	803	80	FRANTIŠEK HUSA	FRANTIŠEK HUSA	NK	1	080			
3101	536059	Břehov	1	6	804	80	JOSEF JÍROVEC	JOSEF JÍROVEC	NK	1	080			
3101	536059	Břehov	1	7	809	80	ING. JIŘÍ ŠIMEK	JIŘÍ ŠIMEK	NK	1	080			
3101	536059	Břehov	1	8	810	80	JAN ŠTACKO	JAN ŠTACKO	NK	1	080			
3101	536059	Břehov	1	9	812	80	Petr Marek	Petr Marek	NK	1	080			
3101	536059	Břehov	1	10	801	80	ING. DANIELA BENÁKOVÁ	DANIELA BENÁKOVÁ	NK	1	080			
3101	536059	Břehov	1	11	802	80	ING. ZUZANA DRÁBOVÁ	ZUZANA DRÁBOVÁ	NK	1	080			
3101	536059	Břehov	1	12	815	80	Miloslava Machová	Miloslava Machová	NK	1	080			
3101	536059	Břehov	1	13	806	80	Bc. Daniela Ondrušková	Daniela Ondrušková	NK	1	080			
3101	536059	Břehov	1	14	814	80	Bc. Bohumír Nekola	Bohumír Nekola	NK	1	080			
3101	536059	Břehov	1	15	813	80	Jiří Krejčí	Jiří Krejčí	NK	1	080			
