OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6103	599239	Vokov	1	1	805	80	Zbyněk Beníšek	Zbyněk Beníšek	NK	1	080			
6103	599239	Vokov	1	2	811	80	Miroslav Linhart	Miroslav Linhart	NK	1	080			
6103	599239	Vokov	1	3	810	80	Bc. Pavel Kapoun	Bc. Pavel Kapoun	NK	1	080			
6103	599239	Vokov	1	4	802	80	Petr Krbec	Petr Krbec	NK	1	080			
6103	599239	Vokov	1	5	809	80	Josef Mazanec	Josef Mazanec	NK	1	080			
6103	599239	Vokov	1	6	806	80	Jana Kapounová	Jana Kapounová	NK	1	080			
6103	599239	Vokov	1	7	807	80	Jaroslav Bína	Jaroslav Bína	NK	1	080			
6103	599239	Vokov	1	8	803	80	Jan Hanzal	Jan Hanzal	NK	1	080			
6103	599239	Vokov	1	9	801	80	Michal Mareš	Michal Mareš	NK	1	080			
6103	599239	Vokov	1	10	804	80	Petr Knežik	Petr Knežik	NK	1	080			
6103	599239	Vokov	1	11	808	80	Markéta Bínová	Markéta Bínová	NK	1	080			
