OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6103	562009	Rynárec	1	1	801	80	Ing. Zdeněk Smejkal	Ing. Zdeněk Smejkal	NK	1	080			
6103	562009	Rynárec	1	2	805	80	Ing. Jan Pikl	Ing. Jan Pikl	NK	1	080			
6103	562009	Rynárec	1	3	803	80	Ing. Zdeněk Mikeš	Ing. Zdeněk Mikeš	NK	1	080			
6103	562009	Rynárec	1	4	806	80	Zdeněk Vlk	Zdeněk Vlk	NK	1	080			
6103	562009	Rynárec	1	5	808	80	Ondřej Zelenka	Ondřej Zelenka	NK	1	080			
6103	562009	Rynárec	1	6	810	80	Petr Chaloupek	Petr Chaloupek	NK	1	080			
6103	562009	Rynárec	1	7	809	80	Jitka Jarošová	Jitka Jarošová	NK	1	080			
6103	562009	Rynárec	1	8	813	80	Lukáš Svoboda	Lukáš Svoboda	NK	1	080			
6103	562009	Rynárec	1	9	807	80	Michal Kumžák	Michal Kumžák	NK	1	080			
6103	562009	Rynárec	1	10	812	80	Jan Brož	Jan Brož	NK	1	080			
6103	562009	Rynárec	1	11	802	80	Ing. Lucie Šmerglová	Ing. Lucie Šmerglová	NK	1	080			
6103	562009	Rynárec	1	12	811	80	David Rod	David Rod	NK	1	080			
6103	562009	Rynárec	1	13	814	80	Mgr. Dagmar Kotrčová	Mgr. Dagmar Kotrčová	NK	1	080			
6103	562009	Rynárec	1	14	804	80	Tomáš Roučka	Tomáš Roučka	NK	1	080			
