OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5104	577367	Olešnice	1	1	802	80	Ing. JOSEF ANTOŇ, nezávislý kandidát	Ing. JOSEF ANTOŇ, NK	NK	1	080	65	79.59	1
5104	577367	Olešnice	1	2	810	80	DANA ŠEVROVÁ, nezávislý kandidát	DANA ŠEVROVÁ, NK	NK	1	080	55	67.34	1
5104	577367	Olešnice	1	3	808	80	Bc. Richard Dudek, nezávislý kandidát	Bc. Richard Dudek, NK	NK	1	080	48	58.77	0
5104	577367	Olešnice	1	4	809	80	ILONA ZAJÍCOVÁ, nezávislý kandidát	ILONA ZAJÍCOVÁ, NK	NK	1	080	72	88.16	1
5104	577367	Olešnice	1	5	803	80	MARTIN DEČI, nezávislý kandidát	MARTIN DEČI, NK	NK	1	080	60	73.46	1
5104	577367	Olešnice	1	6	801	80	MILOŠ MAREK, nezávislý kandidát	MILOŠ MAREK, NK	NK	1	080	55	67.34	1
5104	577367	Olešnice	1	7	806	80	ROMAN KOLOMAZNÍK, nezávislý kandidát	ROMAN KOLOMAZNÍK, NK	NK	1	080	40	48.97	0
5104	577367	Olešnice	1	8	811	80	RADOMÍR SALABA, nezávislý kandidát	RADOMÍR SALABA, NK	NK	1	080	89	108.97	1
5104	577367	Olešnice	1	9	804	80	Mgr. Radek ČERMÁK, nezávislý kandidát	Mgr. Radek ČERMÁK, NK	NK	1	080	97	118.77	1
5104	577367	Olešnice	1	10	807	80	ZDENĚK ŠICH, nezávislý kandidát	ZDENĚK ŠICH, NK	NK	1	080	71	86.93	1
5104	577367	Olešnice	1	11	805	80	VOJTĚCH MAREK, nezávislý kandidát	VOJTĚCH MAREK, NK	NK	1	080	83	101.63	1
