OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
2107	535729	Dolní Slivno	1	1	806	80	Jana Bohuňková	Jana Bohuňková	NK	1	080			
2107	535729	Dolní Slivno	1	2	809	80	Ing. LENKA RAMBOUSKOVÁ	Ing. LENKA RAMBOUSKOVÁ	NK	1	080			
2107	535729	Dolní Slivno	1	3	815	80	Vladimír Mandík	Vladimír Mandík	NK	1	080			
2107	535729	Dolní Slivno	1	4	814	80	DAVID ŠTĚPÁN	DAVID ŠTĚPÁN	NK	1	080			
2107	535729	Dolní Slivno	1	5	811	80	DANIEL LACINA	DANIEL LACINA	NK	1	080			
2107	535729	Dolní Slivno	1	6	805	80	TEREZA BLAŽKOVÁ	TEREZA BLAŽKOVÁ	NK	1	080			
2107	535729	Dolní Slivno	1	7	801	80	IVA JÁNSKÁ	IVA JÁNSKÁ	NK	1	080			
2107	535729	Dolní Slivno	1	8	804	80	Jan Pomikáček	Jan Pomikáček	NK	1	080			
2107	535729	Dolní Slivno	1	9	816	80	Pavel Borecký	Pavel Borecký	NK	1	080			
2107	535729	Dolní Slivno	1	10	812	80	ING. ROMANA NIKLOVÁ	ING. ROMANA NIKLOVÁ	NK	1	080			
2107	535729	Dolní Slivno	1	11	808	80	Bc. VERONIKA KORECOVÁ	Bc. VERONIKA KORECOVÁ	NK	1	080			
2107	535729	Dolní Slivno	1	12	803	80	MGR. JAROSLAVA KUBOVÁ	MGR. JAROSLAVA KUBOVÁ	NK	1	080			
2107	535729	Dolní Slivno	1	13	819	80	Mgr. Hana KLAUDYSOVÁ	Mgr. Hana KLAUDYSOVÁ	NK	1	080			
2107	535729	Dolní Slivno	1	14	818	80	Michaela Soukupová, DiS.	Michaela Soukupová, DiS.	NK	1	080			
2107	535729	Dolní Slivno	1	15	810	80	JAN ŠÍP	JAN ŠÍP	NK	1	080			
2107	535729	Dolní Slivno	1	16	813	80	JIŘÍ BOHUNĚK	JIŘÍ BOHUNĚK	NK	1	080			
2107	535729	Dolní Slivno	1	17	802	80	JITKA MANŽELOVÁ	JITKA MANŽELOVÁ	NK	1	080			
2107	535729	Dolní Slivno	1	18	817	80	MARTIN BELÁZ	MARTIN BELÁZ	NK	1	080			
2107	535729	Dolní Slivno	1	19	807	80	MILOŠ KOPŘIVA	MILOŠ KOPŘIVA	NK	1	080			
