OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5304	553760	Běstovice	1	1	803	80	ZDEŇKA FASSNEROVÁ	ZDEŇKA FASSNEROVÁ	NK	1	080	145	76.14	1
5304	553760	Běstovice	1	2	801	80	Bc. DAVID MEISEL	DAVID MEISEL	NK	1	080	88	46.21	0
5304	553760	Běstovice	1	3	802	80	DENISA BALÁŠOVÁ	DENISA BALÁŠOVÁ	NK	1	080	173	90.84	1
5304	553760	Běstovice	1	4	804	80	ANTONÍN JISKRA	ANTONÍN JISKRA	NK	1	080	100	52.51	0
5304	553760	Běstovice	1	5	805	80	MARTINA LORENCOVÁ	MARTINA LORENCOVÁ	NK	1	080	135	70.89	1
5304	553760	Běstovice	1	6	806	80	IVANA MALOCHOVÁ	IVANA MALOCHOVÁ	NK	1	080	127	66.69	1
5304	553760	Běstovice	1	7	809	80	MARTIN TEUNER	MARTIN TEUNER	NK	1	080	54	28.35	0
5304	553760	Běstovice	1	8	811	80	Stanislava Sobotková	Stanislava Sobotková	NK	1	080	37	19.42	0
5304	553760	Běstovice	1	9	810	80	JANA PÁVKOVÁ	JANA PÁVKOVÁ	NK	1	080	142	74.56	1
5304	553760	Běstovice	1	10	807	80	LUBOŠ MARHOLD	LUBOŠ MARHOLD	NK	1	080	102	53.56	0
5304	553760	Běstovice	1	11	808	80	PAVEL MICHALEC	PAVEL MICHALEC	NK	1	080	114	59.86	1
5304	553760	Běstovice	1	12	812	80	JOSEF VÁVRA	JOSEF VÁVRA	NK	1	080	116	60.91	1
