OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6104	590452	Čechtín	1	1	807	80	Marie HORKÁ	Marie HORKÁ	NK	1	080			
6104	590452	Čechtín	1	2	804	80	Patrik SÝKORA	Patrik SÝKORA	NK	1	080			
6104	590452	Čechtín	1	3	806	80	Martin HORKÝ	Martin HORKÝ	NK	1	080			
6104	590452	Čechtín	1	4	819	80	Ing. Miloš VESELÝ	Ing. Miloš VESELÝ	NK	1	080			
6104	590452	Čechtín	1	5	810	80	Michaela BARTUŠKOVÁ	Michaela BARTUŠKOVÁ	NK	1	080			
6104	590452	Čechtín	1	6	801	80	Mgr. Miloš MOLÁK	Mgr. Miloš MOLÁK	NK	1	080			
6104	590452	Čechtín	1	7	802	80	Petr VALA	Petr VALA	NK	1	080			
6104	590452	Čechtín	1	8	818	80	Erika FIALOVÁ	Erika FIALOVÁ	NK	1	080			
6104	590452	Čechtín	1	9	813	80	Pavel SLÁMA	Pavel SLÁMA	NK	1	080			
6104	590452	Čechtín	1	10	805	80	Bc. Jana FIALOVÁ	Bc. Jana FIALOVÁ	NK	1	080			
6104	590452	Čechtín	1	11	808	80	Jiří KRČÁL	Jiří KRČÁL	NK	1	080			
6104	590452	Čechtín	1	12	817	80	JUDr. et Mgr. Zdeněk MICHAL	JUDr. et Mgr. Zdeněk MICHAL	NK	1	080			
6104	590452	Čechtín	1	13	803	80	Blanka SEMRÁDOVÁ	Blanka SEMRÁDOVÁ	NK	1	080			
6104	590452	Čechtín	1	14	815	80	Marie HORKÁ	Marie HORKÁ	NK	1	080			
6104	590452	Čechtín	1	15	814	80	Miloš BRABEC	Miloš BRABEC	NK	1	080			
6104	590452	Čechtín	1	16	809	80	Mgr. Monika POPELÁŘOVÁ	Mgr. Monika POPELÁŘOVÁ	NK	1	080			
6104	590452	Čechtín	1	17	816	80	Mgr. Jaroslav ZEJDA	Mgr. Jaroslav ZEJDA	NK	1	080			
6104	590452	Čechtín	1	18	811	80	Věra TVARŮŽKOVÁ	Věra TVARŮŽKOVÁ	NK	1	080			
6104	590452	Čechtín	1	19	812	80	Libor TVARŮŽEK	Libor TVARŮŽEK	NK	1	080			
