OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
5303	1	2	577731	Svitavy	0	1	26	17040	svitavy
5303	1	2	578444	Moravská Třebová	0	1	21	10413	moravska-trebova
5303	1	2	578347	Litomyšl	0	1	23	10137	litomysl
5303	1	2	578576	Polička	0	1	21	8870	policka
5303	1	2	578193	Jevíčko	0	1	15	2820	jevicko
5303	1	1	577995	Dolní Újezd	0	1	15	1983	dolni-ujezd
5303	1	2	505145	Březová nad Svitavou	0	1	15	1719	brezova-nad-svitavou
5303	1	1	580325	Sloupnice	0	1	15	1697	sloupnice
5303	1	1	572691	Hradec nad Svitavou	0	1	15	1670	hradec-nad-svitavou
5303	1	2	577928	Bystré	0	1	15	1595	bystre
5303	1	1	578380	Městečko Trnávka	0	1	15	1427	mestecko-trnavka
5303	1	1	578282	Kunčina	0	1	11	1377	kuncina
5303	1	1	577863	Brněnec	0	1	15	1306	brnenec
5303	1	1	578584	Pomezí	0	1	15	1226	pomezi
5303	1	1	578151	Jaroměřice	0	1	9	1194	jaromerice
5303	1	1	578487	Opatov	0	1	15	1159	opatov
5303	1	1	578657	Radiměř	0	1	15	1094	radimer
5303	1	1	578509	Osík	0	1	11	1038	osik
5303	1	1	578185	Jedlová	0	1	15	1030	jedlova
5303	1	1	578789	Staré Město	0	1	9	1006	stare-mesto
5303	1	1	578355	Lubná	0	1	15	998	lubna
5303	1	1	578134	Janov	0	1	9	997	janov
5303	1	1	578932	Vendolí	0	1	11	987	vendoli
5303	1	1	578738	Sebranice	0	1	9	984	sebranice
5303	1	1	577839	Borová	0	1	15	972	borova
5303	1	1	577944	Čistá	0	1	15	967	cista
5303	1	1	580694	Němčice	0	1	9	961	nemcice
5303	1	1	578908	Třebařov	0	1	9	903	trebarov
5303	1	1	578096	Chornice	0	1	13	881	chornice
5303	1	1	577936	Cerekvice nad Loučnou	0	1	11	841	cerekvice-nad-loucnou
5303	1	1	578258	Korouhev	0	1	9	816	korouhev
5303	1	1	578428	Morašice	0	1	11	721	morasice
5303	1	1	578231	Koclířov	0	1	15	693	koclirov
5303	1	1	572721	Opatovec	0	1	9	671	opatovec
5303	1	1	578339	Linhartice	0	1	9	651	linhartice
5303	1	1	578479	Oldřiš	0	1	15	649	oldris
5303	1	1	578673	Rohozná	0	1	11	637	rohozna
5303	1	1	578711	Rychnov na Moravě	0	1	9	598	rychnov-na-morave
5303	1	1	578207	Kamenec u Poličky	0	1	9	555	kamenec-u-policky
5303	1	1	572586	Bělá nad Svitavou	0	1	7	542	bela-nad-svitavou
5303	1	1	578720	Sádek	0	1	9	531	sadek
5303	1	1	577987	Dlouhá Loučka	0	1	15	525	dlouha-loucka
